Date	Lon	Lat	sossheig	votemper	vosaline	vomecrty	vozocrtx	ice_volume	iceconc	icethic_cea	siconcat	sithicat	snowthic_cea	uice_ipa	vice_ipa
2017-01-01	90.07881164550781	79.91991424560547	0.5903460383415222	-1.532974362373352	28.497661590576172	0.1300293654203415	-0.02664157748222351	0.41997674107551575	0.9149942398071289	0.4590473771095276	0.32194098830223083	0.10000000149011612	0.008356321603059769	-0.12441470474004745	0.06648676842451096
2017-01-02	90.07881164550781	79.91991424560547	0.6484580636024475	-1.5367945432662964	28.531078338623047	0.09161564707756042	-0.023935331031680107	0.4039101302623749	0.9509844779968262	0.4248821437358856	0.36263346672058105	0.10000000149011612	0.007475182879716158	-0.0680643767118454	0.007870769128203392
2017-01-03	90.07881164550781	79.91991424560547	0.67586749792099	-1.5361394882202148	28.518413543701172	0.09968449920415878	-0.0022723672445863485	0.38916364312171936	0.9583458304405212	0.40607184171676636	0.31646251678466797	0.10000000149011612	0.0065545132383704185	-0.02562062256038189	-0.0007898223702795804
2017-01-04	90.07881164550781	79.91991424560547	0.8238411545753479	-1.534338116645813	28.493066787719727	0.06945978105068207	-0.006951396819204092	0.46918565034866333	0.991635799407959	0.47294020652770996	0.18322907388210297	0.10000000149011612	0.007443706505000591	0.037282686680555344	0.0435476154088974
2017-01-05	90.07881164550781	79.91991424560547	0.8117039799690247	-1.5332353115081787	28.46728515625	0.05389360710978508	-0.0007211259217001498	0.5152023434638977	0.9947623014450073	0.517918050289154	0.10852564126253128	0.10000000149011612	0.007870962843298912	-0.0018842234276235104	0.002533459570258856
2017-01-06	90.07881164550781	79.91991424560547	0.9619139432907104	-1.474503993988037	28.65605354309082	0.10330361127853394	0.08259470015764236	0.5636729001998901	0.9845773577690125	0.5728031396865845	0.06079871580004692	0.10000000149011612	0.008467096835374832	0.030439818277955055	0.1844661682844162
2017-01-07	90.07881164550781	79.91991424560547	0.9546321630477905	-1.4849921464920044	28.615772247314453	0.10283157974481583	-0.01861785724759102	0.7085494995117188	0.9735198020935059	0.727888286113739	0.012869338504970074	0.10000000149011612	0.010792904533445835	-0.0007114495383575559	0.11874664574861526
2017-01-08	90.07881164550781	79.91991424560547	0.8756551742553711	-1.4636492729187012	28.567855834960938	0.04837051406502724	-0.025514960289001465	0.7964246869087219	0.9610722064971924	0.8287565112113953	0.0027158805169165134	0.10000000149011612	0.010890131816267967	0.04075254872441292	0.1466161608695984
2017-01-09	90.07881164550781	79.91991424560547	0.8032013773918152	-1.4797691106796265	28.51764678955078	0.13088375329971313	0.011858271434903145	0.8754432201385498	0.9734871983528137	0.899283766746521	1.0938100786006544e-05	0.03333333507180214	0.008203179575502872	0.004785898141562939	0.048210807144641876
2017-01-10	90.07881164550781	79.91991424560547	0.7449010014533997	-1.5090022087097168	28.561532974243164	0.15473458170890808	0.027473969385027885	0.9529320597648621	0.9736095666885376	0.9788186550140381	1.3735694892602623e-06	0.10000000149011612	0.005250849295407534	0.031902942806482315	0.17050591111183167
